id,collected_at,rate_date,series_key,series_label,rate,source
833,2026-06-13T20:30:40.404927,2025-09-22,gov_bond_5y,Statsobligation 5 år,2.224,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
80,2026-06-13T20:30:40.110731,2025-09-22,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
329,2026-06-13T20:17:19.787903,2025-09-19,gov_bond_2y,Statsobligation 2 år,1.902,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
832,2026-06-13T20:30:40.403696,2025-09-19,gov_bond_5y,Statsobligation 5 år,2.208,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
79,2026-06-13T20:30:40.109548,2025-09-19,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
328,2026-06-13T20:17:19.786653,2025-09-18,gov_bond_2y,Statsobligation 2 år,1.908,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
831,2026-06-13T20:30:40.402549,2025-09-18,gov_bond_5y,Statsobligation 5 år,2.182,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
78,2026-06-13T20:30:40.108363,2025-09-18,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
327,2026-06-13T20:17:19.785482,2025-09-17,gov_bond_2y,Statsobligation 2 år,1.893,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
830,2026-06-13T20:30:40.401364,2025-09-17,gov_bond_5y,Statsobligation 5 år,2.129,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
77,2026-06-13T20:30:40.107146,2025-09-17,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
326,2026-06-13T20:17:19.784293,2025-09-16,gov_bond_2y,Statsobligation 2 år,1.89,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
829,2026-06-13T20:30:40.400101,2025-09-16,gov_bond_5y,Statsobligation 5 år,2.148,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
76,2026-06-13T20:30:40.106027,2025-09-16,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
325,2026-06-13T20:17:19.783021,2025-09-15,gov_bond_2y,Statsobligation 2 år,1.907,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
828,2026-06-13T20:30:40.398933,2025-09-15,gov_bond_5y,Statsobligation 5 år,2.157,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
75,2026-06-13T20:30:40.104909,2025-09-15,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
324,2026-06-13T20:17:19.781793,2025-09-12,gov_bond_2y,Statsobligation 2 år,1.904,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
827,2026-06-13T20:30:40.397634,2025-09-12,gov_bond_5y,Statsobligation 5 år,2.148,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
74,2026-06-13T20:30:40.103823,2025-09-12,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
323,2026-06-13T20:17:19.780636,2025-09-11,gov_bond_2y,Statsobligation 2 år,1.872,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
826,2026-06-13T20:30:40.396415,2025-09-11,gov_bond_5y,Statsobligation 5 år,2.101,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
73,2026-06-13T20:30:40.102679,2025-09-11,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
322,2026-06-13T20:17:19.779470,2025-09-10,gov_bond_2y,Statsobligation 2 år,1.823,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
825,2026-06-13T20:30:40.395235,2025-09-10,gov_bond_5y,Statsobligation 5 år,2.08,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
72,2026-06-13T20:30:40.101608,2025-09-10,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
321,2026-06-13T20:17:19.778252,2025-09-09,gov_bond_2y,Statsobligation 2 år,1.818,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
824,2026-06-13T20:30:40.394053,2025-09-09,gov_bond_5y,Statsobligation 5 år,2.083,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
71,2026-06-13T20:30:40.100516,2025-09-09,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
320,2026-06-13T20:17:19.777031,2025-09-08,gov_bond_2y,Statsobligation 2 år,1.788,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
823,2026-06-13T20:30:40.392892,2025-09-08,gov_bond_5y,Statsobligation 5 år,2.055,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
70,2026-06-13T20:30:40.099401,2025-09-08,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
319,2026-06-13T20:17:19.775803,2025-09-05,gov_bond_2y,Statsobligation 2 år,1.839,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
822,2026-06-13T20:30:40.391695,2025-09-05,gov_bond_5y,Statsobligation 5 år,2.084,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
69,2026-06-13T20:30:40.098290,2025-09-05,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
318,2026-06-13T20:17:19.774565,2025-09-04,gov_bond_2y,Statsobligation 2 år,1.873,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
821,2026-06-13T20:30:40.390553,2025-09-04,gov_bond_5y,Statsobligation 5 år,2.136,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
68,2026-06-13T20:30:40.097076,2025-09-04,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
317,2026-06-13T20:17:19.773337,2025-09-03,gov_bond_2y,Statsobligation 2 år,1.888,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
820,2026-06-13T20:30:40.389427,2025-09-03,gov_bond_5y,Statsobligation 5 år,2.165,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
67,2026-06-13T20:30:40.095940,2025-09-03,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
316,2026-06-13T20:17:19.771993,2025-09-02,gov_bond_2y,Statsobligation 2 år,1.879,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
819,2026-06-13T20:30:40.388256,2025-09-02,gov_bond_5y,Statsobligation 5 år,2.175,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
66,2026-06-13T20:30:40.094723,2025-09-02,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
315,2026-06-13T20:17:19.770825,2025-09-01,gov_bond_2y,Statsobligation 2 år,1.869,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
818,2026-06-13T20:30:40.387040,2025-09-01,gov_bond_5y,Statsobligation 5 år,2.131,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
65,2026-06-13T20:30:40.093635,2025-09-01,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
314,2026-06-13T20:17:19.769610,2025-08-29,gov_bond_2y,Statsobligation 2 år,1.872,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
817,2026-06-13T20:30:40.385848,2025-08-29,gov_bond_5y,Statsobligation 5 år,2.135,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
64,2026-06-13T20:30:40.092503,2025-08-29,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
313,2026-06-13T20:17:19.768422,2025-08-28,gov_bond_2y,Statsobligation 2 år,1.88,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
816,2026-06-13T20:30:40.384569,2025-08-28,gov_bond_5y,Statsobligation 5 år,2.162,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
63,2026-06-13T20:30:40.091373,2025-08-28,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
312,2026-06-13T20:17:19.767178,2025-08-27,gov_bond_2y,Statsobligation 2 år,1.869,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
815,2026-06-13T20:30:40.383096,2025-08-27,gov_bond_5y,Statsobligation 5 år,2.139,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
62,2026-06-13T20:30:40.090115,2025-08-27,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
311,2026-06-13T20:17:19.765970,2025-08-26,gov_bond_2y,Statsobligation 2 år,1.86,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
814,2026-06-13T20:30:40.381458,2025-08-26,gov_bond_5y,Statsobligation 5 år,2.117,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
61,2026-06-13T20:30:40.088982,2025-08-26,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
310,2026-06-13T20:17:19.764724,2025-08-25,gov_bond_2y,Statsobligation 2 år,1.874,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
813,2026-06-13T20:30:40.380078,2025-08-25,gov_bond_5y,Statsobligation 5 år,2.128,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
60,2026-06-13T20:30:40.087865,2025-08-25,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
309,2026-06-13T20:17:19.763481,2025-08-22,gov_bond_2y,Statsobligation 2 år,1.86,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
812,2026-06-13T20:30:40.378683,2025-08-22,gov_bond_5y,Statsobligation 5 år,2.101,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
59,2026-06-13T20:30:40.086741,2025-08-22,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
308,2026-06-13T20:17:19.762206,2025-08-21,gov_bond_2y,Statsobligation 2 år,1.882,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
811,2026-06-13T20:30:40.377197,2025-08-21,gov_bond_5y,Statsobligation 5 år,2.122,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
58,2026-06-13T20:30:40.085614,2025-08-21,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
307,2026-06-13T20:17:19.761002,2025-08-20,gov_bond_2y,Statsobligation 2 år,1.837,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
810,2026-06-13T20:30:40.375761,2025-08-20,gov_bond_5y,Statsobligation 5 år,2.083,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
57,2026-06-13T20:30:40.084413,2025-08-20,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
306,2026-06-13T20:17:19.759819,2025-08-19,gov_bond_2y,Statsobligation 2 år,1.816,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
809,2026-06-13T20:30:40.374208,2025-08-19,gov_bond_5y,Statsobligation 5 år,2.073,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
56,2026-06-13T20:30:40.083179,2025-08-19,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
305,2026-06-13T20:17:19.758597,2025-08-18,gov_bond_2y,Statsobligation 2 år,1.827,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
808,2026-06-13T20:30:40.372782,2025-08-18,gov_bond_5y,Statsobligation 5 år,2.097,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
55,2026-06-13T20:30:40.082008,2025-08-18,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
304,2026-06-13T20:17:19.757382,2025-08-15,gov_bond_2y,Statsobligation 2 år,1.824,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
807,2026-06-13T20:30:40.371334,2025-08-15,gov_bond_5y,Statsobligation 5 år,2.105,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
54,2026-06-13T20:30:40.080919,2025-08-15,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
303,2026-06-13T20:17:19.756018,2025-08-14,gov_bond_2y,Statsobligation 2 år,1.809,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
806,2026-06-13T20:30:40.369708,2025-08-14,gov_bond_5y,Statsobligation 5 år,2.067,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
53,2026-06-13T20:30:40.079806,2025-08-14,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
302,2026-06-13T20:17:19.754844,2025-08-13,gov_bond_2y,Statsobligation 2 år,1.809,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
805,2026-06-13T20:30:40.368540,2025-08-13,gov_bond_5y,Statsobligation 5 år,2.057,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
52,2026-06-13T20:30:40.078660,2025-08-13,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
301,2026-06-13T20:17:19.753671,2025-08-12,gov_bond_2y,Statsobligation 2 år,1.862,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
804,2026-06-13T20:30:40.367289,2025-08-12,gov_bond_5y,Statsobligation 5 år,2.115,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
51,2026-06-13T20:30:40.077540,2025-08-12,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
300,2026-06-13T20:17:19.752494,2025-08-11,gov_bond_2y,Statsobligation 2 år,1.854,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
803,2026-06-13T20:30:40.366012,2025-08-11,gov_bond_5y,Statsobligation 5 år,2.08,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
50,2026-06-13T20:30:40.076431,2025-08-11,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
299,2026-06-13T20:17:19.751342,2025-08-08,gov_bond_2y,Statsobligation 2 år,1.887,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
802,2026-06-13T20:30:40.364662,2025-08-08,gov_bond_5y,Statsobligation 5 år,2.115,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
49,2026-06-13T20:30:40.075305,2025-08-08,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
298,2026-06-13T20:17:19.750084,2025-08-07,gov_bond_2y,Statsobligation 2 år,1.838,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
801,2026-06-13T20:30:40.363451,2025-08-07,gov_bond_5y,Statsobligation 5 år,2.066,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
48,2026-06-13T20:30:40.074131,2025-08-07,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
297,2026-06-13T20:17:19.748862,2025-08-06,gov_bond_2y,Statsobligation 2 år,1.854,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
800,2026-06-13T20:30:40.362296,2025-08-06,gov_bond_5y,Statsobligation 5 år,2.089,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
47,2026-06-13T20:30:40.072970,2025-08-06,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
296,2026-06-13T20:17:19.747645,2025-08-05,gov_bond_2y,Statsobligation 2 år,1.85,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
799,2026-06-13T20:30:40.361003,2025-08-05,gov_bond_5y,Statsobligation 5 år,2.062,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
46,2026-06-13T20:30:40.071858,2025-08-05,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
295,2026-06-13T20:17:19.746470,2025-08-04,gov_bond_2y,Statsobligation 2 år,1.869,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
798,2026-06-13T20:30:40.359727,2025-08-04,gov_bond_5y,Statsobligation 5 år,2.08,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
45,2026-06-13T20:30:40.070624,2025-08-04,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
294,2026-06-13T20:17:19.745271,2025-08-01,gov_bond_2y,Statsobligation 2 år,1.881,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
797,2026-06-13T20:30:40.358519,2025-08-01,gov_bond_5y,Statsobligation 5 år,2.106,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
44,2026-06-13T20:30:40.069507,2025-08-01,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
293,2026-06-13T20:17:19.744053,2025-07-31,gov_bond_2y,Statsobligation 2 år,1.956,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
796,2026-06-13T20:30:40.357215,2025-07-31,gov_bond_5y,Statsobligation 5 år,2.167,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
43,2026-06-13T20:30:40.068342,2025-07-31,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
292,2026-06-13T20:17:19.742767,2025-07-30,gov_bond_2y,Statsobligation 2 år,1.935,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
795,2026-06-13T20:30:40.356007,2025-07-30,gov_bond_5y,Statsobligation 5 år,2.177,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
42,2026-06-13T20:30:40.066932,2025-07-30,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
291,2026-06-13T20:17:19.741426,2025-07-29,gov_bond_2y,Statsobligation 2 år,1.917,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
794,2026-06-13T20:30:40.354725,2025-07-29,gov_bond_5y,Statsobligation 5 år,2.159,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
41,2026-06-13T20:30:40.065515,2025-07-29,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
290,2026-06-13T20:17:19.740136,2025-07-28,gov_bond_2y,Statsobligation 2 år,1.882,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
793,2026-06-13T20:30:40.353439,2025-07-28,gov_bond_5y,Statsobligation 5 år,2.12,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
40,2026-06-13T20:30:40.064421,2025-07-28,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
289,2026-06-13T20:17:19.738979,2025-07-25,gov_bond_2y,Statsobligation 2 år,1.904,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
792,2026-06-13T20:30:40.352048,2025-07-25,gov_bond_5y,Statsobligation 5 år,2.148,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
39,2026-06-13T20:30:40.063313,2025-07-25,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
288,2026-06-13T20:17:19.737841,2025-07-24,gov_bond_2y,Statsobligation 2 år,1.862,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
791,2026-06-13T20:30:40.350877,2025-07-24,gov_bond_5y,Statsobligation 5 år,2.112,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
38,2026-06-13T20:30:40.062143,2025-07-24,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
287,2026-06-13T20:17:19.736650,2025-07-23,gov_bond_2y,Statsobligation 2 år,1.794,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
790,2026-06-13T20:30:40.349585,2025-07-23,gov_bond_5y,Statsobligation 5 år,2.043,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
37,2026-06-13T20:30:40.060927,2025-07-23,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
286,2026-06-13T20:17:19.735483,2025-07-22,gov_bond_2y,Statsobligation 2 år,1.847,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
789,2026-06-13T20:30:40.348394,2025-07-22,gov_bond_5y,Statsobligation 5 år,2.054,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
36,2026-06-13T20:30:40.059710,2025-07-22,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
285,2026-06-13T20:17:19.734222,2025-07-21,gov_bond_2y,Statsobligation 2 år,1.841,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
788,2026-06-13T20:30:40.347097,2025-07-21,gov_bond_5y,Statsobligation 5 år,2.055,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
35,2026-06-13T20:30:40.058573,2025-07-21,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
284,2026-06-13T20:17:19.733012,2025-07-18,gov_bond_2y,Statsobligation 2 år,1.858,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
787,2026-06-13T20:30:40.345752,2025-07-18,gov_bond_5y,Statsobligation 5 år,2.109,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
34,2026-06-13T20:30:40.057419,2025-07-18,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
283,2026-06-13T20:17:19.731836,2025-07-17,gov_bond_2y,Statsobligation 2 år,1.79,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
786,2026-06-13T20:30:40.344415,2025-07-17,gov_bond_5y,Statsobligation 5 år,2.041,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
33,2026-06-13T20:30:40.056257,2025-07-17,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
282,2026-06-13T20:17:19.730644,2025-07-16,gov_bond_2y,Statsobligation 2 år,1.754,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
785,2026-06-13T20:30:40.343027,2025-07-16,gov_bond_5y,Statsobligation 5 år,2.004,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
32,2026-06-13T20:30:40.055004,2025-07-16,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
281,2026-06-13T20:17:19.729457,2025-07-15,gov_bond_2y,Statsobligation 2 år,1.756,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
784,2026-06-13T20:30:40.341568,2025-07-15,gov_bond_5y,Statsobligation 5 år,2.006,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
31,2026-06-13T20:30:40.053867,2025-07-15,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
280,2026-06-13T20:17:19.728198,2025-07-14,gov_bond_2y,Statsobligation 2 år,1.776,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
783,2026-06-13T20:30:40.340130,2025-07-14,gov_bond_5y,Statsobligation 5 år,2.039,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
30,2026-06-13T20:30:40.052723,2025-07-14,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
279,2026-06-13T20:17:19.726970,2025-07-11,gov_bond_2y,Statsobligation 2 år,1.796,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
782,2026-06-13T20:30:40.338943,2025-07-11,gov_bond_5y,Statsobligation 5 år,2.059,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
29,2026-06-13T20:30:40.051579,2025-07-11,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
278,2026-06-13T20:17:19.725772,2025-07-10,gov_bond_2y,Statsobligation 2 år,1.8,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
781,2026-06-13T20:30:40.337820,2025-07-10,gov_bond_5y,Statsobligation 5 år,2.032,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
28,2026-06-13T20:30:40.050405,2025-07-10,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
277,2026-06-13T20:17:19.724492,2025-07-09,gov_bond_2y,Statsobligation 2 år,1.789,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
780,2026-06-13T20:30:40.336639,2025-07-09,gov_bond_5y,Statsobligation 5 år,2.004,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
27,2026-06-13T20:30:40.048851,2025-07-09,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
276,2026-06-13T20:17:19.723329,2025-07-08,gov_bond_2y,Statsobligation 2 år,1.796,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
779,2026-06-13T20:30:40.335375,2025-07-08,gov_bond_5y,Statsobligation 5 år,2.032,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
26,2026-06-13T20:30:40.047684,2025-07-08,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
275,2026-06-13T20:17:19.722148,2025-07-07,gov_bond_2y,Statsobligation 2 år,1.768,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
778,2026-06-13T20:30:40.333464,2025-07-07,gov_bond_5y,Statsobligation 5 år,2.002,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
25,2026-06-13T20:30:40.046501,2025-07-07,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
274,2026-06-13T20:17:19.720983,2025-07-04,gov_bond_2y,Statsobligation 2 år,1.693,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
777,2026-06-13T20:30:40.332328,2025-07-04,gov_bond_5y,Statsobligation 5 år,1.924,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
24,2026-06-13T20:30:40.045334,2025-07-04,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
273,2026-06-13T20:17:19.719852,2025-07-03,gov_bond_2y,Statsobligation 2 år,1.698,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
776,2026-06-13T20:30:40.331158,2025-07-03,gov_bond_5y,Statsobligation 5 år,1.945,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
23,2026-06-13T20:30:40.044103,2025-07-03,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
272,2026-06-13T20:17:19.718671,2025-07-02,gov_bond_2y,Statsobligation 2 år,1.683,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
775,2026-06-13T20:30:40.330070,2025-07-02,gov_bond_5y,Statsobligation 5 år,1.921,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
22,2026-06-13T20:30:40.042923,2025-07-02,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
271,2026-06-13T20:17:19.717436,2025-07-01,gov_bond_2y,Statsobligation 2 år,1.673,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
774,2026-06-13T20:30:40.328941,2025-07-01,gov_bond_5y,Statsobligation 5 år,1.907,https://api.riksbank.se/swea/v1/observations/SEGVB5YC
21,2026-06-13T20:30:40.041691,2025-07-01,policy_rate,Riksbankens styrränta,2.0,https://api.riksbank.se/swea/v1/observations/SECBREPOEFF
270,2026-06-13T20:17:19.716213,2025-06-30,gov_bond_2y,Statsobligation 2 år,1.704,https://api.riksbank.se/swea/v1/observations/SEGVB2YC
